sale_id,date,customer_id,product_id,quantity,unit_price,revenue,cost,profit
8559,2022-09-27,484,43,1,2492,2492,1604.4315112725656,887.5684887274344
8560,2022-10-19,282,59,1,4099,4099,3113.548777268523,985.4512227314772
8561,2023-03-29,411,30,2,4087,8174,5754.642879457897,2419.357120542103
8562,2023-12-16,166,59,3,1805,5415,4154.70140299132,1260.2985970086802
8563,2022-01-24,278,9,4,4959,19836,14287.272903819117,5548.727096180883
8564,2022-11-07,26,92,2,1419,2838,2038.0298645811756,799.9701354188244
8565,2023-04-06,470,68,2,541,1082,732.3297252931959,349.6702747068041
8566,2022-07-27,453,39,2,1782,3564,2701.2289620104966,862.7710379895034
8567,2023-12-18,419,81,1,4065,4065,2994.3535220726944,1070.6464779273056
8568,2023-10-26,450,11,4,2620,10480,6998.023873806669,3481.976126193331
8569,2023-03-14,483,2,1,3645,3645,2911.314942552732,733.6850574472678
8570,2023-06-22,73,23,1,3182,3182,2203.71904589305,978.28095410695
8571,2023-12-07,115,63,2,4996,9992,6627.873845520634,3364.126154479366
8572,2022-12-02,51,22,5,3650,18250,13460.4446548169,4789.5553451831
8573,2023-02-26,369,61,5,4224,21120,13613.138584624145,7506.861415375855
8574,2022-11-17,402,26,5,2333,11665,8936.89262105257,2728.1073789474303
8575,2023-05-12,171,12,2,3017,6034,4441.462766277184,1592.5372337228164
8576,2023-08-10,268,32,3,4336,13008,10068.362024283506,2939.637975716494
8577,2022-06-12,3,9,4,4362,17448,11617.05763604653,5830.942363953471
8578,2023-06-25,210,69,2,628,1256,968.2317014087846,287.7682985912154
8579,2022-06-14,376,90,2,4974,9948,6965.452601656132,2982.547398343868
8580,2023-11-29,486,71,1,3686,3686,2255.2100071424165,1430.7899928575835
8581,2023-07-20,391,93,5,1845,9225,5893.242298330581,3331.7577016694186
8582,2022-10-22,481,33,2,2936,5872,3778.8071797155467,2093.1928202844533
8583,2022-02-11,390,24,3,3333,9999,7535.22835441598,2463.77164558402
8584,2022-10-12,338,89,4,3723,14892,9540.188732445498,5351.811267554502
8585,2023-01-22,301,95,3,3976,11928,8497.309802551257,3430.6901974487428
8586,2022-05-18,383,93,2,3038,6076,4438.569077423341,1637.4309225766592
8587,2022-07-06,342,69,2,3354,6708,5063.0070500494385,1644.9929499505615
8588,2023-12-17,115,38,1,1935,1935,1464.3616443613103,470.63835563868975
8589,2023-03-07,167,11,3,755,2265,1684.0745468245984,580.9254531754016
8590,2023-07-08,435,32,1,2917,2917,1874.5714262787951,1042.4285737212049
8591,2023-02-20,265,64,3,2253,6759,4790.061817139267,1968.938182860733
8592,2023-03-02,227,72,5,3911,19555,12867.853233490609,6687.146766509391
8593,2023-02-20,151,20,5,575,2875,2170.681095728608,704.3189042713921
8594,2022-01-26,268,34,3,4111,12333,9245.045727304614,3087.954272695386
8595,2023-01-06,116,42,1,1004,1004,648.5132313882342,355.4867686117658
8596,2023-01-20,88,8,5,3892,19460,14172.10587290599,5287.89412709401
8597,2022-02-25,318,66,2,2492,4984,3048.640933052381,1935.3590669476189
8598,2022-09-10,242,21,4,3878,15512,11691.544609111941,3820.455390888059
8599,2023-09-26,360,79,1,2894,2894,2187.9809548622757,706.0190451377243
8600,2022-04-16,329,70,3,1916,5748,3847.724892623011,1900.2751073769891
8601,2022-05-10,333,5,4,2729,10916,8309.819291684395,2606.1807083156054
8602,2023-11-01,40,67,4,739,2956,2281.0255114852475,674.9744885147525
8603,2023-01-11,182,43,2,2277,4554,2905.50464831235,1648.4953516876499
8604,2022-11-04,490,16,1,4760,4760,3190.052138360593,1569.9478616394072
8605,2022-04-01,209,99,4,4658,18632,12152.091033392524,6479.908966607476
8606,2023-01-28,391,73,1,2902,2902,1958.4775746557027,943.5224253442973
8607,2023-06-18,273,35,2,4646,9292,6405.7266887424685,2886.2733112575315
8608,2022-04-20,119,83,3,3131,9393,6593.8272863239545,2799.1727136760455
8609,2023-07-15,382,43,4,4406,17624,10698.133528680095,6925.866471319905
8610,2023-10-03,434,98,4,3510,14040,8578.907108326046,5461.092891673954
8611,2023-08-08,24,39,4,3889,15556,11372.165990876256,4183.834009123744
8612,2022-12-06,258,10,1,4576,4576,3150.7969192625014,1425.2030807374986
8613,2023-07-19,483,74,4,1714,6856,4236.648198581655,2619.3518014183446
8614,2022-12-22,92,20,1,1169,1169,791.7005540228561,377.29944597714393
8615,2022-06-17,467,1,5,4061,20305,14113.984767196693,6191.015232803307
8616,2023-07-11,161,6,5,1115,5575,4053.682964849311,1521.3170351506892
8617,2023-03-28,149,53,1,1630,1630,1016.5756011383626,613.4243988616374
8618,2022-04-15,117,46,5,2021,10105,8073.499519740374,2031.5004802596259
8619,2022-05-30,458,66,2,4951,9902,6881.306842713553,3020.693157286447
8620,2022-05-26,53,38,2,3164,6328,4658.408550623834,1669.5914493761657
8621,2023-12-17,302,33,5,803,4015,3138.299192253215,876.7008077467849
8622,2022-10-26,45,67,3,4479,13437,8147.722108605498,5289.277891394502
8623,2022-06-16,265,100,1,2394,2394,1724.3306787583235,669.6693212416765
8624,2023-12-14,486,77,5,2015,10075,7133.8168190834485,2941.1831809165515
8625,2023-10-08,262,35,1,1083,1083,662.2343131629489,420.76568683705113
8626,2023-12-24,307,79,5,866,4330,3198.1620270229755,1131.8379729770245
8627,2022-02-17,234,45,2,2546,5092,3280.044776283213,1811.9552237167868
8628,2023-09-30,375,22,3,958,2874,2127.841536070662,746.1584639293378
8629,2022-08-27,35,68,1,619,619,416.29349186958234,202.70650813041766
8630,2022-01-07,338,17,3,3784,11352,8559.694526746063,2792.3054732539367
8631,2023-04-09,437,5,2,3754,7508,5918.948983169427,1589.0510168305727
8632,2023-03-29,403,85,4,4065,16260,12554.387033581015,3705.612966418985
8633,2023-01-06,197,57,4,3802,15208,10592.595772805931,4615.404227194069
8634,2023-07-03,25,88,1,4959,4959,3198.8256662843028,1760.1743337156972
8635,2023-05-02,395,95,2,2468,4936,3941.320498675693,994.6795013243068
8636,2022-07-30,202,40,1,3031,3031,2218.3880939987034,812.6119060012966
8637,2022-06-14,273,30,1,1351,1351,917.586402644887,433.413597355113
8638,2022-05-05,36,42,1,2429,2429,1691.3242365253977,737.6757634746023
8639,2022-12-03,474,7,3,2443,7329,4585.103446229642,2743.896553770358
8640,2022-07-11,223,71,5,1263,6315,4427.183833769567,1887.8161662304328
8641,2023-12-31,352,91,2,3796,7592,4818.132987985122,2773.867012014878
8642,2022-08-02,277,88,3,3178,9534,6417.803508863205,3116.196491136795
8643,2023-07-28,18,19,5,4311,21555,15053.007352671844,6501.992647328156
8644,2022-11-24,188,41,1,1401,1401,1106.1732067070063,294.82679329299367
8645,2023-01-16,402,34,4,2018,8072,5851.704519262278,2220.295480737722
8646,2023-11-04,257,22,3,3756,11268,7598.891712034323,3669.108287965677
8647,2023-08-01,142,52,2,4486,8972,5586.127429899606,3385.872570100394
8648,2022-08-27,136,91,2,1241,2482,1860.104415123085,621.8955848769151
8649,2023-06-16,450,6,5,4053,20265,14051.154784576234,6213.845215423766
8650,2023-12-01,307,74,3,2193,6579,4037.078553805812,2541.921446194188
8651,2022-03-23,79,95,1,2629,2629,1922.7846751820587,706.2153248179413
8652,2022-12-29,444,25,5,4511,22555,15112.325378270063,7442.674621729937
8653,2023-05-20,418,66,2,3752,7504,5108.560034776362,2395.439965223638
8654,2022-07-21,292,10,3,1865,5595,4295.677427963618,1299.3225720363816
8655,2023-05-19,62,74,4,695,2780,1744.3433811128048,1035.6566188871952
8656,2023-10-06,129,26,1,650,650,434.24873318060725,215.75126681939275
8657,2022-02-06,499,5,2,830,1660,1116.73782457259,543.26217542741
8658,2023-10-06,341,86,3,3610,10830,6505.211390849255,4324.788609150745
8659,2023-08-12,298,68,4,3824,15296,11763.630220962867,3532.3697790371334
8660,2023-08-24,257,98,2,1389,2778,2130.8996628861214,647.1003371138786
8661,2023-02-06,480,71,4,1454,5816,4259.447994639035,1556.5520053609653
8662,2023-12-07,212,50,2,4189,8378,6533.0654136498415,1844.9345863501585
8663,2022-06-25,54,17,5,4949,24745,16197.515824658709,8547.484175341291
8664,2023-06-29,175,11,5,3448,17240,11104.733207610783,6135.266792389217
8665,2023-07-24,100,53,5,3741,18705,11479.336314354508,7225.663685645492
8666,2023-04-12,39,50,3,2895,8685,6239.326255521584,2445.6737444784158
8667,2022-07-20,414,8,5,2544,12720,8894.728277676086,3825.271722323914
8668,2023-06-24,263,92,3,4099,12297,9371.28869881551,2925.7113011844904
8669,2023-07-01,150,97,1,4490,4490,3126.1957597047335,1363.8042402952665
8670,2023-09-29,121,62,5,4514,22570,14459.408296155278,8110.591703844722
8671,2023-01-29,178,89,3,2555,7665,5840.112074457161,1824.8879255428392
8672,2022-02-11,301,85,2,3170,6340,4381.516397464322,1958.483602535678
8673,2023-08-20,330,76,3,2075,6225,4925.008624639103,1299.991375360897
8674,2023-01-28,120,90,3,2352,7056,4987.846064247549,2068.1539357524507
8675,2023-12-01,72,29,2,2713,5426,3382.285091491794,2043.714908508206
8676,2023-09-15,219,99,3,1726,5178,3988.1209143075694,1189.8790856924306
8677,2023-03-17,394,44,2,2163,4326,3355.60066607571,970.3993339242902
8678,2023-09-09,398,45,4,863,3452,2378.7259366214844,1073.2740633785156
8679,2023-05-21,302,29,5,2447,12235,7404.60489386294,4830.39510613706
8680,2022-11-16,123,88,1,4132,4132,2503.763475478054,1628.2365245219462
8681,2023-07-07,244,59,3,3981,11943,8004.55510621165,3938.44489378835
8682,2022-08-03,374,15,2,1774,3548,2637.038383364023,910.961616635977
8683,2022-03-12,75,70,5,1945,9725,6478.89577891085,3246.10422108915
8684,2023-07-22,6,96,3,3457,10371,6238.633405745214,4132.366594254786
8685,2022-08-24,21,44,5,3956,19780,15224.946991942961,4555.053008057039
8686,2022-10-08,190,98,4,2665,10660,8461.33754405359,2198.662455946411
8687,2023-09-09,225,36,3,1509,4527,3029.8029046486563,1497.1970953513437
8688,2022-06-11,403,84,2,3319,6638,4079.814001844035,2558.185998155965
8689,2022-07-10,103,57,4,2228,8912,5866.61224798757,3045.3877520124297
8690,2022-01-09,344,64,3,1195,3585,2723.887141139063,861.1128588609372
8691,2022-03-01,466,76,5,2884,14420,10215.873823961227,4204.126176038773
8692,2022-08-13,99,99,4,1882,7528,5094.92877864896,2433.0712213510396
8693,2023-12-01,500,38,2,2995,5990,3994.403826652705,1995.596173347295
8694,2023-08-05,318,17,3,4105,12315,7673.217691472828,4641.782308527172
8695,2022-10-14,363,27,5,2347,11735,7837.8387902696495,3897.1612097303505
8696,2022-06-18,485,17,5,2228,11140,7731.401596090113,3408.5984039098867
8697,2022-03-03,83,63,4,1152,4608,3385.166806273306,1222.833193726694
8698,2022-12-15,181,11,3,1258,3774,2462.2167420928577,1311.7832579071423
8699,2023-03-18,152,64,5,1779,8895,6933.437029256843,1961.5629707431572
8700,2022-01-14,56,39,4,941,3764,2623.3572370161455,1140.6427629838545
8701,2022-06-13,190,2,1,3988,3988,2715.956621117788,1272.043378882212
8702,2023-02-24,418,66,5,4073,20365,14638.173596095874,5726.826403904126
8703,2023-06-04,22,54,4,4693,18772,11892.526593575412,6879.473406424588
8704,2023-10-28,68,29,1,4470,4470,2777.2873530851666,1692.7126469148334
8705,2023-07-02,185,45,4,2026,8104,5424.072633119736,2679.9273668802643
8706,2023-07-14,10,88,5,690,3450,2097.554040255264,1352.4459597447358
8707,2023-08-20,66,88,1,2373,2373,1603.0009871082377,769.9990128917623
8708,2022-01-28,264,80,4,3515,14060,10324.216544047455,3735.7834559525454
8709,2023-12-09,225,31,3,757,2271,1731.4659505373836,539.5340494626164
8710,2023-03-22,123,49,1,654,654,468.2330146325241,185.7669853674759
8711,2022-07-27,38,9,4,3491,13964,10309.144069972643,3654.8559300273573
8712,2023-04-15,491,27,3,4593,13779,10563.339066834262,3215.6609331657382
8713,2023-12-17,123,56,1,4402,4402,3321.8637384511812,1080.1362615488188
8714,2022-04-14,318,78,4,2775,11100,7370.359852022116,3729.640147977884
8715,2023-03-02,156,45,5,4082,20410,14586.711376839212,5823.288623160788
8716,2022-04-11,394,89,1,4669,4669,3048.719875867878,1620.2801241321222
8717,2023-06-25,301,43,1,2912,2912,2082.856795449336,829.143204550664
8718,2023-10-01,321,22,3,523,1569,1075.0792318349977,493.9207681650023
8719,2023-06-06,482,99,4,2241,8964,6046.754372844598,2917.245627155402
8720,2022-04-16,67,33,5,3660,18300,11651.84403542447,6648.15596457553
8721,2023-11-10,393,27,3,4105,12315,8772.597750300005,3542.402249699995
8722,2022-10-04,133,40,1,3871,3871,2887.236432650316,983.7635673496839
8723,2022-03-06,362,26,3,2591,7773,5551.911428313385,2221.088571686615
8724,2022-07-07,394,83,3,1560,4680,2872.7961614651745,1807.2038385348255
8725,2022-11-13,140,45,3,3851,11553,9067.549880806459,2485.4501191935415
8726,2022-05-18,82,45,1,960,960,577.0542815114284,382.94571848857163
8727,2022-12-09,58,26,2,2617,5234,4066.87862401606,1167.1213759839402
8728,2022-04-15,149,70,3,2106,6318,4758.8102552634955,1559.1897447365045
8729,2023-06-30,405,67,2,571,1142,707.2536836766462,434.74631632335377
8730,2023-01-15,449,6,5,4772,23860,15444.885230032201,8415.114769967799
8731,2022-04-20,131,28,5,1206,6030,4038.8544306151452,1991.1455693848548
8732,2023-06-29,69,67,5,2428,12140,9494.210607312925,2645.7893926870747
8733,2022-12-20,345,13,4,3298,13192,10500.637321909991,2691.3626780900086
8734,2022-11-13,250,63,1,1677,1677,1035.4362369775133,641.5637630224867
8735,2022-09-23,320,13,2,653,1306,887.278673693631,418.72132630636895
8736,2023-11-25,177,77,4,529,2116,1332.7760819867403,783.2239180132597
8737,2022-03-06,72,1,2,3811,7622,4997.64869272942,2624.35130727058
8738,2022-11-29,17,40,1,4326,4326,3444.422024283522,881.5779757164778
8739,2023-05-28,329,37,3,2374,7122,5675.416554108799,1446.5834458912013
8740,2022-05-13,160,31,4,736,2944,2044.3948191980546,899.6051808019454
8741,2023-08-15,70,17,1,2685,2685,1709.3455001075495,975.6544998924505
8742,2023-06-24,113,9,4,1117,4468,3169.6158149379216,1298.3841850620784
8743,2023-06-19,232,64,5,2071,10355,6877.139064882705,3477.8609351172954
8744,2023-05-11,21,57,4,2937,11748,9231.1809419665,2516.8190580334995
8745,2023-09-13,135,13,3,4955,14865,11351.551135666685,3513.448864333315
8746,2023-09-11,263,37,3,1081,3243,2146.114055832421,1096.885944167579
8747,2023-10-19,111,14,2,2754,5508,3324.9693005057834,2183.0306994942166
8748,2023-01-04,487,75,4,1100,4400,3518.282799367717,881.717200632283
8749,2023-10-13,246,25,5,1478,7390,5443.982410567389,1946.0175894326112
8750,2022-04-09,283,95,3,1014,3042,2084.2126246705625,957.7873753294375
8751,2022-11-13,8,78,2,1309,2618,1721.835417102761,896.1645828972389
8752,2022-05-03,457,57,5,2985,14925,8968.206948904299,5956.793051095701
8753,2022-11-16,284,71,5,1946,9730,6137.605010997007,3592.3949890029926
8754,2023-08-16,207,88,5,968,4840,2909.6834521676788,1930.3165478323212
8755,2023-05-10,194,100,1,1129,1129,812.3345643380983,316.6654356619017
8756,2023-04-02,455,42,3,3882,11646,8532.659148088083,3113.3408519119166
8757,2023-06-06,47,42,1,613,613,461.8092070576582,151.19079294234177
8758,2023-06-04,466,47,1,1725,1725,1099.5147776581382,625.4852223418618
8759,2023-12-18,342,44,3,4842,14526,8994.414572038124,5531.585427961876
8760,2022-11-11,242,41,4,2116,8464,6179.497169682999,2284.502830317001
8761,2023-12-10,10,3,2,3817,7634,5343.638340957816,2290.3616590421843
8762,2023-12-11,370,90,3,3170,9510,7371.554581940969,2138.445418059031
8763,2023-06-26,289,90,2,3568,7136,5042.677268871047,2093.322731128953
8764,2023-04-24,391,1,4,3037,12148,8369.53763563136,3778.462364368639
8765,2022-01-20,131,79,3,3674,11022,7689.008492969495,3332.991507030505
8766,2023-07-14,270,11,5,3137,15685,11865.143230425681,3819.8567695743186
8767,2022-05-10,428,7,3,2722,8166,4929.496051157336,3236.5039488426637
8768,2022-10-20,302,12,4,551,2204,1727.147604296313,476.8523957036871
8769,2022-05-12,61,38,1,2844,2844,2112.6307273619523,731.3692726380477
8770,2022-12-22,164,54,3,2722,8166,6345.455203941052,1820.5447960589481
8771,2022-02-23,13,67,5,4766,23830,18871.448807515448,4958.551192484552
8772,2023-01-22,272,53,3,3608,10824,6983.652783416145,3840.347216583855
8773,2022-09-22,208,90,1,2158,2158,1544.411886334926,613.5881136650739
8774,2022-08-03,246,94,3,4057,12171,8485.727637980292,3685.2723620197085
8775,2023-04-05,133,32,5,1386,6930,4903.14008112616,2026.85991887384
8776,2023-04-03,244,100,4,3553,14212,8661.614771639819,5550.385228360181
8777,2022-02-12,473,45,5,3302,16510,12923.981040976967,3586.018959023033
8778,2023-08-09,294,51,4,2697,10788,8532.626592195169,2255.373407804831
8779,2022-10-05,486,37,5,4510,22550,16619.910645811935,5930.089354188065
8780,2022-05-10,434,59,2,1135,2270,1479.2580484326652,790.7419515673348
8781,2022-12-16,38,54,3,3514,10542,7984.946031640705,2557.053968359295
8782,2023-12-07,359,18,3,4385,13155,9815.857098184168,3339.1429018158324
8783,2023-06-28,56,1,1,2582,2582,1845.918429442808,736.081570557192
8784,2022-04-16,319,21,2,674,1348,854.6965682910144,493.3034317089856
8785,2023-12-17,376,28,1,1556,1556,996.206874354799,559.793125645201
8786,2022-01-01,48,16,3,2248,6744,4841.38937607517,1902.6106239248302
8787,2023-08-07,105,48,1,3262,3262,2041.2452958488907,1220.7547041511093
8788,2023-03-08,474,28,4,3968,15872,11821.242268311289,4050.757731688711
8789,2022-11-02,59,22,2,2801,5602,3599.397133174624,2002.6028668253762
8790,2023-06-11,77,83,5,1067,5335,4172.4819598240265,1162.5180401759735
8791,2022-02-22,428,1,4,4918,19672,15343.078564591902,4328.921435408098
8792,2023-06-04,499,95,5,2283,11415,7519.297619104586,3895.7023808954136
8793,2022-11-26,218,42,1,2643,2643,1629.8782867989526,1013.1217132010474
8794,2023-07-12,383,98,3,4938,14814,10699.902744724923,4114.097255275077
8795,2022-11-21,55,70,4,2740,10960,7558.924526904732,3401.0754730952676
8796,2022-04-24,55,92,2,3058,6116,3845.3847245277043,2270.6152754722957
8797,2022-05-27,129,3,5,1974,9870,6971.144428595758,2898.8555714042423
8798,2022-06-15,392,95,4,4602,18408,14699.613572627595,3708.386427372405
8799,2023-01-14,383,80,3,829,2487,1526.5121019929454,960.4878980070546
8800,2022-05-19,388,81,2,4678,9356,6107.4010458550765,3248.5989541449235
8801,2023-09-21,85,44,2,3173,6346,4491.2092505651035,1854.7907494348965
8802,2022-10-26,214,27,5,1389,6945,5268.978821474019,1676.0211785259808
8803,2022-10-03,115,51,4,1261,5044,3045.3262178483265,1998.6737821516735
8804,2022-06-27,437,24,4,1523,6092,4547.994792346586,1544.005207653414
8805,2022-12-20,314,20,2,2180,4360,2737.978449463361,1622.021550536639
8806,2022-06-03,293,32,1,3756,3756,2877.6064231319615,878.3935768680385
8807,2022-07-20,49,99,2,1561,3122,2305.394716164034,816.605283835966
8808,2022-04-25,67,13,3,1403,4209,2909.6912611564703,1299.3087388435297
8809,2023-11-02,275,43,4,633,2532,1935.2497702624105,596.7502297375895
8810,2023-07-08,129,20,5,1625,8125,6066.204112093584,2058.7958879064163
8811,2022-03-09,29,2,4,2464,9856,7410.103502830622,2445.8964971693777
8812,2023-03-21,343,68,2,2539,5078,3341.3988882061885,1736.6011117938115
8813,2023-03-21,33,91,3,4688,14064,10180.701347164342,3883.298652835658
8814,2022-11-22,119,60,1,3349,3349,2103.9128340334137,1245.0871659665863
8815,2023-12-09,180,89,4,3711,14844,11343.371431829502,3500.6285681704976
8816,2023-08-25,425,4,2,3866,7732,5453.754015889206,2278.245984110794
8817,2023-09-15,151,96,2,3411,6822,5218.671249919823,1603.328750080177
8818,2022-12-25,133,17,2,3091,6182,3970.274368153512,2211.725631846488
8819,2022-05-25,327,1,3,4783,14349,8983.454074742556,5365.545925257444
8820,2022-10-02,185,33,2,2683,5366,3959.0012833122037,1406.9987166877963
8821,2023-05-24,134,30,2,4761,9522,5824.412249657387,3697.5877503426127
8822,2022-06-28,177,5,2,4048,8096,5252.662043035193,2843.337956964807
8823,2023-04-22,22,12,4,744,2976,2326.4663629107963,649.5336370892037
8824,2023-02-18,241,32,2,1679,3358,2103.9602517653066,1254.0397482346934
8825,2022-06-02,77,38,3,2278,6834,4613.709789270834,2220.2902107291657
8826,2022-04-14,204,17,4,3035,12140,9579.875274790096,2560.1247252099038
8827,2022-03-16,4,58,2,936,1872,1130.689204038223,741.3107959617771
8828,2022-05-08,328,40,1,2770,2770,1908.7045728515495,861.2954271484505
8829,2023-12-12,448,96,3,2324,6972,5279.838738617,1692.1612613830002
8830,2023-10-28,165,24,1,1293,1293,1010.8623328395354,282.1376671604646
8831,2023-07-22,415,12,3,4768,14304,10686.738444031127,3617.261555968873
8832,2022-12-11,421,95,1,1780,1780,1384.2674569921403,395.7325430078597
8833,2023-06-15,128,19,2,2238,4476,2716.3664416494826,1759.6335583505174
8834,2022-06-08,45,29,1,949,949,588.3564988314582,360.6435011685418
8835,2023-06-22,218,85,1,2454,2454,1834.476205372229,619.5237946277709
8836,2023-03-02,235,90,3,1114,3342,2508.724603803484,833.2753961965159
8837,2023-11-12,136,52,2,4821,9642,6952.405453911826,2689.594546088174
8838,2022-01-23,168,92,3,1238,3714,2770.8493863674553,943.1506136325447
8839,2022-02-16,481,17,2,2131,4262,3288.604479785964,973.395520214036
8840,2023-06-09,237,73,5,4671,23355,16560.948804868316,6794.051195131684
8841,2023-12-30,93,21,4,4165,16660,13152.484772611297,3507.5152273887034
8842,2023-12-07,5,60,4,568,2272,1678.6615884046778,593.3384115953222
8843,2022-05-24,156,98,3,2374,7122,4945.491282219174,2176.5087177808264
8844,2023-08-08,245,75,2,1369,2738,1873.6233245509393,864.3766754490607
8845,2023-10-30,360,20,1,1893,1893,1419.8131487995547,473.1868512004453
8846,2023-08-12,81,53,4,3970,15880,11530.370235192408,4349.629764807592
8847,2023-02-23,247,80,3,3691,11073,8454.110083744234,2618.8899162557664
8848,2023-11-12,343,63,3,3619,10857,8210.033570700774,2646.9664292992256
8849,2022-03-26,493,57,3,2615,7845,5529.474029640453,2315.5259703595466
8850,2023-02-20,137,29,2,4465,8930,7047.0233974668,1882.9766025332
8851,2023-11-25,386,1,3,876,2628,1946.9576196370704,681.0423803629296
8852,2023-04-27,63,82,5,2823,14115,9035.970156136755,5079.029843863245
8853,2023-04-01,480,59,1,3315,3315,2399.0569960945263,915.9430039054737
8854,2022-10-24,307,64,3,2441,7323,4689.375401635993,2633.6245983640074
8855,2022-04-22,116,86,2,704,1408,1002.1719615282192,405.8280384717808
8856,2022-08-18,113,72,1,1244,1244,942.9356917306928,301.06430826930716
8857,2022-04-06,31,71,1,3636,3636,2772.453884909923,863.5461150900769
8858,2023-11-11,7,89,4,2049,8196,5984.432369807081,2211.567630192919
8859,2023-01-13,414,94,3,4920,14760,11168.319819626997,3591.680180373003
8860,2022-06-05,442,98,3,2925,8775,6093.773559065458,2681.2264409345416
8861,2023-02-25,3,44,2,3364,6728,4777.762505129371,1950.2374948706292
8862,2022-04-15,307,48,5,4473,22365,17353.482019045114,5011.517980954886
8863,2023-12-06,243,75,5,1170,5850,4086.904360876309,1763.095639123691
8864,2022-11-26,56,15,4,3917,15668,10500.47139216263,5167.52860783737
8865,2023-03-15,73,35,5,3565,17825,13536.2785100006,4288.7214899994
8866,2022-05-12,10,23,2,2227,4454,2717.361969920751,1736.638030079249
8867,2023-01-17,61,53,4,4526,18104,14332.41908840416,3771.58091159584
8868,2022-05-18,494,45,3,3432,10296,6877.8622416380285,3418.1377583619715
8869,2022-09-27,50,85,5,4314,21570,15658.164114346717,5911.835885653283
8870,2023-07-04,122,92,2,2203,4406,3247.623168306019,1158.3768316939809
8871,2023-01-31,175,13,2,3586,7172,4499.824923459591,2672.1750765404086
8872,2023-07-11,474,34,3,3764,11292,8633.547581281464,2658.452418718536
8873,2023-04-09,1,38,2,553,1106,790.1513864627858,315.8486135372142
8874,2023-11-06,478,70,4,1191,4764,3170.850386789317,1593.1496132106831
8875,2023-03-26,441,68,4,4599,18396,14167.443461457258,4228.556538542742
8876,2022-11-27,38,5,1,756,756,548.112153195482,207.88784680451795
8877,2022-09-10,190,40,3,3932,11796,8931.407858668079,2864.592141331921
8878,2023-11-12,79,70,2,1333,2666,2128.699572913869,537.3004270861311
8879,2022-10-12,345,21,5,3029,15145,9481.607241827607,5663.392758172393
8880,2022-10-01,454,28,4,3396,13584,10186.903727178433,3397.0962728215673
8881,2022-01-20,338,3,3,1661,4983,3744.89492768722,1238.10507231278
8882,2022-08-27,449,23,3,4022,12066,9350.401097342321,2715.598902657679
8883,2022-09-27,190,72,4,972,3888,2650.1116958676757,1237.8883041323243
8884,2023-02-22,184,19,1,2526,2526,1954.9478439123989,571.0521560876011
8885,2022-11-06,67,75,3,2137,6411,4667.058287420494,1743.9417125795062
8886,2022-01-31,17,50,2,4048,8096,4968.955901426854,3127.0440985731457
8887,2022-04-14,383,74,5,2740,13700,8306.355895831417,5393.644104168583
8888,2023-11-13,368,58,5,2854,14270,9936.159371007192,4333.840628992808
8889,2022-07-05,392,92,4,1405,5620,4255.275248966157,1364.724751033843
8890,2022-05-08,316,20,3,1683,5049,3417.3969945780173,1631.6030054219827
8891,2022-07-29,497,92,5,2719,13595,10473.131621142737,3121.8683788572635
8892,2023-02-18,296,93,3,4144,12432,8682.812181625684,3749.1878183743156
8893,2022-10-08,209,72,4,1588,6352,3844.596876708482,2507.403123291518
8894,2022-09-10,345,83,1,1692,1692,1344.688256323264,347.3117436767359
8895,2022-01-19,446,53,5,2628,13140,9170.699717375763,3969.3002826242373
8896,2023-12-13,41,85,2,3951,7902,5768.674898053706,2133.325101946294
8897,2022-05-16,396,82,4,4341,17364,11110.491588041798,6253.5084119582025
8898,2022-08-11,477,9,1,831,831,548.0163565899244,282.9836434100756
8899,2022-01-03,473,4,2,1711,3422,2384.6443096466833,1037.3556903533167
8900,2022-08-24,115,41,2,1548,3096,2387.7523544016794,708.2476455983206
8901,2023-04-10,100,25,5,4588,22940,14231.765984268783,8708.234015731217
8902,2022-08-16,373,34,3,2775,8325,6294.265590677362,2030.7344093226384
8903,2023-10-16,438,73,4,2134,8536,6110.667662261484,2425.332337738516
8904,2023-05-14,345,9,2,4105,8210,5746.450380194369,2463.5496198056308
8905,2023-06-05,349,82,5,1002,5010,3884.34108482232,1125.6589151776798
8906,2023-12-03,139,75,1,4069,4069,2537.5261643429644,1531.4738356570356
8907,2023-11-08,316,13,2,1579,3158,2520.560317290861,637.4396827091391
8908,2022-05-19,324,9,1,1834,1834,1413.8795467387731,420.1204532612269
8909,2022-10-03,334,80,4,4518,18072,12020.543560265463,6051.456439734537
8910,2022-10-18,302,4,5,4716,23580,16277.634555101673,7302.365444898327
8911,2022-02-22,294,34,1,2573,2573,1556.6667031779582,1016.3332968220418
8912,2023-11-18,445,7,3,4554,13662,9638.827893345318,4023.1721066546816
8913,2022-04-20,17,15,1,522,522,370.38192324597543,151.61807675402457
8914,2023-12-16,322,38,1,2349,2349,1844.7052786470613,504.2947213529387
8915,2023-10-10,456,75,5,2663,13315,9022.046073519658,4292.9539264803425
8916,2022-01-04,292,96,5,979,4895,3495.6349765498994,1399.3650234501006
8917,2023-10-29,74,91,2,2854,5708,4270.288760441326,1437.7112395586737
8918,2023-11-15,263,94,1,3248,3248,2344.092278203617,903.9077217963832
8919,2022-02-16,484,52,1,3039,3039,1918.3224832769542,1120.6775167230458
8920,2022-04-04,16,81,5,1643,8215,5211.292472058018,3003.7075279419823
8921,2023-07-14,14,100,3,2833,8499,5334.549485171381,3164.450514828619
